date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-11-17,22.25,0.47,34.39,20.18,66.14,0.00,4.61
1961-11-18,23.98,0.94,34.12,20.71,65.35,0.16,5.17
1961-11-19,24.76,0.65,35.20,19.10,60.24,0.72,5.12
1961-11-20,22.88,0.30,35.54,19.69,60.24,0.35,4.61
1961-11-21,20.52,0.41,35.58,19.93,62.99,0.00,4.35
1961-11-22,24.13,0.53,34.66,20.64,62.60,0.00,4.96
1961-11-23,24.45,0.35,36.29,19.50,59.45,0.00,4.91
1961-11-24,20.99,0.30,35.51,20.44,62.20,0.00,4.30
1961-11-25,18.64,0.89,33.14,21.23,67.32,4.68,4.20
1961-11-26,22.25,0.30,33.48,20.57,66.14,0.35,4.45
1961-11-27,22.25,0.35,35.24,19.41,67.72,0.21,4.56
1961-11-28,22.09,0.30,35.11,20.60,64.96,0.60,4.50
1961-11-29,18.64,0.65,32.83,21.96,68.50,0.00,4.09
1961-11-30,20.84,0.47,34.33,20.52,66.93,0.00,4.35
1961-12-01,19.74,0.35,33.93,20.61,66.93,0.00,4.09
1961-12-02,18.95,0.18,32.63,20.99,77.56,0.13,3.84
1961-12-03,17.85,0.41,33.90,20.78,74.41,0.45,3.84
1961-12-04,19.42,0.77,33.97,20.09,77.95,1.71,4.20
1961-12-05,18.01,0.18,32.54,20.81,73.62,12.05,3.69
1961-12-06,19.11,0.65,33.44,20.75,70.47,11.89,4.15
1961-12-07,17.54,0.18,33.23,21.12,75.20,6.18,3.63
1961-12-08,15.49,0.24,32.93,20.99,78.74,0.21,3.28
1961-12-09,15.18,0.12,29.96,19.83,84.25,16.89,3.07
1961-12-10,16.12,0.59,31.07,20.58,83.46,7.87,3.38
1961-12-11,16.59,0.30,31.42,20.70,85.83,17.42,3.43
1961-12-12,19.11,0.47,32.24,19.72,79.92,5.49,3.94
1961-12-13,13.14,0.18,29.82,20.40,85.04,1.51,2.76
1961-12-14,11.72,0.24,29.52,19.92,85.04,17.48,2.51
1961-12-15,18.16,0.30,30.85,20.19,84.25,9.04,3.69
1961-12-16,18.79,0.47,32.10,20.19,85.04,19.49,3.89
1961-12-17,20.84,0.18,31.72,19.93,81.50,2.16,4.09
1961-12-18,19.26,0.41,32.38,20.33,79.92,0.43,3.94
1961-12-19,21.15,0.12,32.60,20.66,78.74,0.00,4.20
1961-12-20,19.89,0.41,32.68,20.15,79.53,2.45,4.09
1961-12-21,21.46,0.24,32.40,20.63,78.35,0.62,4.30
1961-12-22,20.21,0.30,32.07,20.69,77.17,1.46,4.09
1961-12-23,16.91,0.18,32.49,19.93,80.71,1.68,3.48
1961-12-24,18.64,0.35,32.15,19.70,78.74,2.90,3.79
1961-12-25,13.77,0.18,29.86,20.53,82.68,0.41,2.87
1961-12-26,19.26,0.00,31.87,20.29,79.13,2.07,3.79
1961-12-27,14.87,0.18,31.47,19.88,82.68,5.38,3.07
1961-12-28,18.32,0.41,32.38,20.39,78.74,11.03,3.79
1961-12-29,19.74,0.00,32.18,20.42,82.28,1.22,3.94
1961-12-30,17.54,0.30,30.89,20.86,80.31,7.32,3.58
1961-12-31,17.54,0.24,31.98,20.91,80.31,1.02,3.63
1962-01-01,15.49,0.24,31.55,20.58,81.50,0.75,3.22
1962-01-02,22.25,0.18,32.67,20.72,85.83,2.35,4.50
1962-01-03,18.79,0.18,32.36,20.25,82.28,7.64,3.84
1962-01-04,16.75,0.35,32.72,20.72,79.92,0.00,3.53
1962-01-05,18.79,0.30,32.29,20.01,83.86,0.00,3.84
1962-01-06,18.64,0.24,30.64,20.26,85.83,0.41,3.74
1962-01-07,20.21,0.12,31.11,20.00,83.46,2.27,3.99
1962-01-08,18.01,0.53,31.23,19.82,80.31,23.03,3.74
1962-01-09,22.56,0.30,31.92,19.42,79.53,4.85,4.45
1962-01-10,18.48,0.06,31.90,20.87,81.89,1.80,3.74
1962-01-11,18.79,0.35,31.38,19.97,82.28,0.00,3.79
1962-01-12,21.15,0.35,32.49,19.73,78.35,10.38,4.25
1962-01-13,16.75,0.35,30.44,20.73,84.65,9.89,3.43
1962-01-14,20.84,0.12,31.75,19.75,79.53,42.77,4.09
1962-01-15,20.05,0.18,33.77,19.97,77.56,6.61,4.09
1962-01-16,16.75,0.06,30.37,20.30,84.25,0.00,3.38
1962-01-17,20.52,0.18,32.72,20.23,80.71,7.11,4.15
1962-01-18,22.56,0.24,33.03,20.80,79.13,9.70,4.56
1962-01-19,20.21,0.06,32.08,20.38,81.10,0.17,4.04
1962-01-20,23.03,0.35,33.15,19.66,80.71,0.30,4.61
1962-01-21,21.62,0.47,34.00,19.79,75.59,0.00,4.45
1962-01-22,19.42,0.24,33.35,21.21,81.10,1.08,4.04
1962-01-23,16.75,0.24,30.60,20.64,87.80,2.22,3.43
