city,variable,period,month,n,mean,median,std,cv,iqr,p10,p25,p50,p75,p90,skewness,kurtosis,min,max
Correntina,ETo,1981-2010,5,30,113.961,114.895,7.260,6.371,7.080,103.203,110.760,114.895,117.840,121.590,-0.160,0.323,97.700,129.830
Correntina,ETo,1981-2010,6,30,105.559,106.690,6.687,6.335,4.590,95.318,103.668,106.690,108.257,113.553,-0.362,0.053,90.590,118.180
Correntina,ETo,1981-2010,7,30,118.507,119.710,5.643,4.762,9.090,110.076,113.353,119.710,122.442,125.025,-0.281,-0.803,107.290,128.240
Correntina,ETo,1981-2010,8,30,141.515,140.670,7.791,5.506,10.625,131.421,136.635,140.670,147.260,149.433,0.012,-0.408,125.900,157.580
Correntina,ETo,1981-2010,9,30,154.383,155.180,13.427,8.697,19.620,135.953,144.190,155.180,163.810,172.213,-0.109,-0.579,127.660,181.100
Correntina,ETo,1981-2010,10,30,156.733,160.340,19.474,12.425,26.880,135.976,143.980,160.340,170.860,184.183,-0.129,-0.469,117.160,191.940
Correntina,ETo,1981-2010,11,30,131.960,129.060,17.617,13.350,29.602,109.020,119.210,129.060,148.812,152.962,0.158,-1.195,106.250,165.510
Correntina,ETo,1981-2010,12,30,129.418,133.550,15.542,12.009,17.442,111.974,122.255,133.550,139.697,144.848,-1.222,1.967,81.720,153.440
Correntina,ETo,1991-2020,1,30,142.447,142.935,18.273,12.828,27.602,118.845,130.155,142.935,157.757,163.033,-0.307,-0.254,98.920,173.720
Correntina,ETo,1991-2020,2,30,129.705,129.435,13.548,10.445,16.982,115.511,121.725,129.435,138.707,143.139,-0.309,0.684,92.940,156.460
Correntina,ETo,1991-2020,3,30,133.613,132.425,13.300,9.954,23.395,117.482,121.672,132.425,145.067,151.250,0.101,-0.783,107.230,158.620
Correntina,ETo,1991-2020,4,30,122.276,122.435,11.571,9.463,12.683,110.402,116.407,122.435,129.090,137.227,0.010,0.237,96.530,148.580
Correntina,ETo,1991-2020,5,30,114.514,115.045,7.237,6.320,8.430,103.525,110.593,115.045,119.022,121.554,-0.229,0.222,97.700,129.830
Correntina,ETo,1991-2020,6,30,106.793,106.690,6.092,5.705,6.400,97.953,103.948,106.690,110.347,115.041,-0.231,0.009,94.160,118.180
Correntina,ETo,1991-2020,7,30,119.875,120.260,4.929,4.112,6.297,113.008,116.750,120.260,123.047,126.286,-0.310,-0.632,109.930,128.240
Correntina,ETo,1991-2020,8,30,143.136,143.235,7.193,5.025,7.690,133.132,140.368,143.235,148.058,149.433,-0.425,0.385,125.900,157.580
Correntina,ETo,1991-2020,9,30,159.935,159.970,11.748,7.346,11.898,148.862,155.030,159.970,166.928,172.213,-0.962,1.427,127.660,181.100
Correntina,ETo,1991-2020,10,30,166.269,167.310,17.338,10.427,17.835,143.898,160.278,167.310,178.113,186.042,-0.440,-0.171,124.060,197.050
Correntina,ETo,1991-2020,11,30,136.015,134.125,19.186,14.105,27.387,110.272,122.585,134.125,149.972,160.317,0.102,-0.867,102.890,171.430
Correntina,ETo,1991-2020,12,30,138.432,137.005,18.067,13.051,18.902,119.145,127.043,137.005,145.945,157.655,0.379,0.590,98.020,178.940
Correntina,Tmax,1961-1990,1,30,29.772,29.806,1.385,4.652,1.773,28.105,28.870,29.806,30.643,31.792,0.203,-0.678,27.397,32.677
Correntina,Tmax,1961-1990,2,30,29.863,30.004,1.334,4.467,1.424,27.967,29.160,30.004,30.584,31.332,-0.245,0.107,26.989,32.849
Correntina,Tmax,1961-1990,3,30,30.062,30.102,1.121,3.728,1.307,28.820,29.416,30.102,30.724,31.030,0.075,0.858,27.434,32.695
Correntina,Tmax,1961-1990,4,30,29.820,29.989,1.312,4.400,2.044,28.054,28.787,29.989,30.832,31.442,-0.044,-0.926,27.487,32.024
Correntina,Tmax,1961-1990,5,30,29.714,30.139,1.289,4.339,1.628,27.612,29.074,30.139,30.702,31.036,-1.007,0.420,26.462,31.275
Correntina,Tmax,1961-1990,6,30,29.105,29.226,1.269,4.359,1.339,27.103,28.497,29.226,29.836,30.571,-0.554,0.216,26.273,31.188
Correntina,Tmax,1961-1990,7,30,29.093,29.300,1.283,4.411,1.602,27.329,28.304,29.300,29.906,30.681,-0.700,0.384,25.763,31.199
Correntina,Tmax,1961-1990,8,30,30.654,30.512,1.365,4.452,1.550,29.323,30.058,30.512,31.609,32.034,-0.711,1.410,26.729,33.404
Correntina,Tmax,1961-1990,9,30,32.200,32.398,1.303,4.046,1.813,30.575,31.259,32.398,33.072,33.567,-0.787,1.371,28.318,34.748
Correntina,Tmax,1961-1990,10,30,31.592,31.623,1.831,5.796,2.430,29.521,30.214,31.623,32.644,33.696,0.272,0.267,27.941,36.231
Correntina,Tmax,1961-1990,11,30,30.068,29.736,1.819,6.048,2.435,28.077,28.644,29.736,31.079,32.671,0.915,0.448,27.814,35.060
Correntina,Tmax,1961-1990,12,30,29.442,29.697,1.365,4.636,1.874,27.906,28.633,29.697,30.507,30.889,-0.913,1.206,25.352,31.432
Correntina,Tmax,1981-2010,1,30,30.056,30.233,1.225,4.076,1.737,28.458,29.215,30.233,30.952,31.541,-0.194,-0.508,27.475,32.136
Correntina,Tmax,1981-2010,2,30,30.535,30.551,1.398,4.578,1.889,29.248,29.640,30.551,31.530,32.438,-0.409,0.592,26.669,32.849
Correntina,Tmax,1981-2010,3,30,30.272,30.100,1.157,3.821,1.158,29.069,29.635,30.100,30.793,31.965,0.681,0.348,28.000,33.033
Correntina,Tmax,1981-2010,4,30,30.429,30.553,1.371,4.506,1.408,28.586,29.703,30.553,31.112,31.587,0.649,2.465,27.880,34.800
Correntina,Tmax,1981-2010,5,30,30.406,30.568,1.353,4.449,1.379,28.924,29.752,30.568,31.131,31.763,-0.824,0.764,27.097,32.555
Correntina,Tmax,1981-2010,6,30,29.586,29.833,0.980,3.313,1.490,28.358,28.834,29.833,30.324,30.708,-0.426,-0.268,27.147,31.204
Correntina,Tmax,1981-2010,7,30,29.482,29.584,1.025,3.477,1.193,28.203,29.049,29.584,30.241,30.710,-0.632,0.100,27.036,31.036
Correntina,Tmax,1981-2010,8,30,30.776,31.012,1.100,3.574,1.033,29.563,30.379,31.012,31.412,31.724,-1.794,5.185,26.729,32.301
Correntina,Tmax,1981-2010,9,30,32.563,32.602,1.216,3.735,1.853,31.010,31.477,32.602,33.330,34.114,0.051,-0.715,30.493,35.067
Correntina,Tmax,1981-2010,10,30,32.802,32.883,1.759,5.364,2.588,30.342,31.658,32.883,34.246,35.027,-0.315,-0.752,29.504,35.542
Correntina,Tmax,1981-2010,11,30,30.734,30.898,1.651,5.372,2.840,28.598,29.299,30.898,32.138,32.850,0.116,-1.036,27.917,33.917
Correntina,Tmax,1981-2010,12,30,29.913,30.253,1.501,5.017,2.058,28.388,28.862,30.253,30.920,31.419,-0.941,1.631,25.352,32.687
Correntina,Tmax,1991-2020,1,30,30.880,30.726,1.540,4.988,1.722,29.336,29.704,30.726,31.425,33.410,0.665,0.294,27.891,34.307
Correntina,Tmax,1991-2020,2,30,30.988,30.965,1.422,4.590,1.722,29.454,30.197,30.965,31.918,32.749,-0.756,1.514,26.669,33.246
Correntina,Tmax,1991-2020,3,30,31.012,30.975,1.501,4.839,2.445,29.373,29.754,30.975,32.200,32.995,0.098,-0.814,28.000,34.042
Correntina,Tmax,1991-2020,4,30,31.101,31.003,1.428,4.591,1.403,29.623,30.260,31.003,31.663,32.441,0.558,1.157,28.153,34.800
Correntina,Tmax,1991-2020,5,30,30.918,31.023,1.410,4.562,1.493,29.406,30.304,31.023,31.796,32.564,-0.743,0.918,27.097,33.345
Correntina,Tmax,1991-2020,6,30,30.256,30.322,0.933,3.085,1.037,28.791,29.833,30.322,30.870,31.254,-0.329,-0.629,28.517,31.773
Correntina,Tmax,1991-2020,7,30,30.122,30.231,0.888,2.948,1.328,29.190,29.578,30.231,30.906,31.052,-0.394,-0.385,28.281,31.606
Correntina,Tmax,1991-2020,8,30,31.485,31.486,0.809,2.569,1.077,30.455,30.958,31.486,32.035,32.356,-0.138,-0.154,29.587,32.975
Correntina,Tmax,1991-2020,9,30,33.428,33.488,1.288,3.854,1.765,31.520,32.572,33.488,34.337,34.985,-0.041,-0.436,31.007,36.290
Correntina,Tmax,1991-2020,10,30,33.967,34.220,1.370,4.035,1.881,32.155,33.153,34.220,35.033,35.496,-0.340,-0.712,31.081,36.445
Correntina,Tmax,1991-2020,11,30,31.329,31.320,1.849,5.901,2.577,29.194,29.755,31.320,32.332,33.146,0.486,0.011,28.393,35.593
Correntina,Tmax,1991-2020,12,30,30.866,30.781,1.720,5.573,1.757,29.041,29.906,30.781,31.663,32.784,0.892,1.942,27.442,35.997
Correntina,Tmin,1961-1990,1,30,18.883,18.845,0.692,3.666,0.865,18.004,18.471,18.845,19.336,19.611,0.265,-0.377,17.713,20.348
Correntina,Tmin,1961-1990,2,30,18.971,19.080,0.923,4.866,0.547,18.170,18.767,19.080,19.315,19.977,-1.267,4.469,15.760,20.910
Correntina,Tmin,1961-1990,3,30,18.890,18.995,1.245,6.592,0.745,18.043,18.626,18.995,19.371,20.264,-1.847,4.698,14.936,20.748
Correntina,Tmin,1961-1990,4,30,18.288,18.401,0.885,4.839,1.222,17.464,17.639,18.401,18.861,19.456,-0.307,0.151,16.123,19.924
Correntina,Tmin,1961-1990,5,30,16.662,16.347,1.062,6.372,1.502,15.429,15.921,16.347,17.424,18.347,0.670,-0.165,15.055,19.254
Correntina,Tmin,1961-1990,6,30,14.631,14.591,1.460,9.979,1.738,12.969,13.683,14.591,15.421,16.482,0.406,0.277,11.637,18.041
Correntina,Tmin,1961-1990,7,30,13.838,13.813,1.390,10.043,2.031,12.279,12.830,13.813,14.861,15.785,0.285,-0.684,11.449,16.557
Correntina,Tmin,1961-1990,8,30,14.946,14.986,1.305,8.734,2.209,13.308,13.787,14.986,15.996,16.627,0.091,-1.098,12.649,17.215
Correntina,Tmin,1961-1990,9,30,17.470,17.291,1.255,7.186,1.859,16.071,16.479,17.291,18.338,18.944,0.347,-0.437,15.080,20.168
Correntina,Tmin,1961-1990,10,30,19.355,19.299,0.779,4.023,0.743,18.662,18.913,19.299,19.656,20.135,0.405,1.299,17.529,21.376
Correntina,Tmin,1961-1990,11,30,19.395,19.473,0.749,3.861,1.056,18.574,18.844,19.473,19.900,20.186,-0.243,0.395,17.490,20.908
Correntina,Tmin,1961-1990,12,30,19.054,19.042,0.670,3.517,0.803,18.310,18.698,19.042,19.501,19.791,-0.100,0.454,17.371,20.423
Correntina,Tmin,1981-2010,1,30,19.162,19.137,0.903,4.714,1.240,17.965,18.560,19.137,19.800,20.347,0.127,-0.583,17.642,21.097
Correntina,Tmin,1981-2010,2,30,19.192,19.283,0.945,4.924,0.708,18.234,18.960,19.283,19.668,20.049,-1.593,5.417,15.760,21.103
Correntina,Tmin,1981-2010,3,30,19.206,19.329,1.170,6.094,0.956,17.697,18.931,19.329,19.887,20.306,-1.526,3.693,15.216,21.236
Correntina,Tmin,1981-2010,4,30,18.394,18.425,0.909,4.943,1.272,17.374,17.613,18.425,18.886,19.508,0.301,0.025,16.580,20.523
Correntina,Tmin,1981-2010,5,30,16.500,16.467,1.155,6.999,1.399,15.229,15.624,16.467,17.023,18.437,0.583,-0.207,14.526,19.055
Correntina,Tmin,1981-2010,6,30,14.187,14.027,1.298,9.150,2.079,12.605,13.201,14.027,15.279,16.105,0.308,-1.005,12.210,16.645
Correntina,Tmin,1981-2010,7,30,13.638,13.507,1.274,9.340,2.323,12.178,12.507,13.507,14.830,15.114,0.018,-1.035,11.055,15.990
Correntina,Tmin,1981-2010,8,30,14.786,14.912,1.291,8.733,1.719,13.068,13.955,14.912,15.674,16.575,-0.215,-0.303,11.758,17.215
Correntina,Tmin,1981-2010,9,30,17.388,17.640,1.217,6.999,1.470,16.022,16.783,17.640,18.253,18.428,-0.786,0.738,14.383,19.783
Correntina,Tmin,1981-2010,10,30,19.659,19.608,0.954,4.854,1.200,18.649,18.962,19.608,20.162,20.782,0.180,0.671,17.333,21.820
Correntina,Tmin,1981-2010,11,30,19.819,19.878,0.706,3.563,0.855,18.824,19.397,19.878,20.253,20.760,-0.013,-0.773,18.577,21.197
Correntina,Tmin,1981-2010,12,30,19.562,19.454,0.707,3.616,0.961,18.766,19.115,19.454,20.076,20.602,0.217,-0.789,18.168,20.841
Correntina,Tmin,1991-2020,1,30,19.179,19.271,0.920,4.800,1.436,18.026,18.376,19.271,19.812,20.421,0.067,-0.757,17.642,21.097
Correntina,Tmin,1991-2020,2,30,19.239,19.362,0.696,3.618,0.869,18.420,18.799,19.362,19.668,19.791,-0.046,1.363,17.469,21.103
Correntina,Tmin,1991-2020,3,30,19.335,19.339,0.854,4.418,0.648,17.978,19.141,19.339,19.789,20.192,-0.759,1.448,17.220,21.236
Correntina,Tmin,1991-2020,4,30,18.494,18.498,0.858,4.641,0.910,17.510,17.993,18.498,18.903,19.510,0.151,0.563,16.547,20.523
Correntina,Tmin,1991-2020,5,30,16.491,16.439,1.097,6.651,1.189,15.225,15.808,16.439,16.996,17.877,0.537,0.215,14.526,19.055
Correntina,Tmin,1991-2020,6,30,14.159,14.050,1.233,8.712,1.933,12.605,13.154,14.050,15.087,15.782,0.230,-0.898,12.210,16.645
Correntina,Tmin,1991-2020,7,30,13.420,13.450,1.290,9.612,2.327,11.970,12.266,13.450,14.593,15.101,0.112,-1.172,11.055,15.503
Correntina,Tmin,1991-2020,8,30,14.376,14.166,1.180,8.206,1.460,13.065,13.666,14.166,15.126,15.976,0.234,-0.093,11.758,16.646
Correntina,Tmin,1991-2020,9,30,16.981,17.007,1.314,7.740,1.500,15.381,16.358,17.007,17.857,18.343,-0.583,0.804,13.607,19.783
Correntina,Tmin,1991-2020,10,30,19.470,19.471,0.976,5.014,1.431,18.425,18.674,19.471,20.104,20.426,0.321,0.352,17.333,21.820
Correntina,Tmin,1991-2020,11,30,19.835,19.928,0.708,3.569,0.924,18.902,19.409,19.928,20.333,20.680,-0.049,-0.906,18.650,21.197
Correntina,Tmin,1991-2020,12,30,19.404,19.305,0.785,4.043,0.921,18.438,18.986,19.305,19.907,20.602,0.088,-0.506,17.907,20.841
Correntina,RH,1961-1990,1,30,75.832,75.965,5.752,7.585,8.128,68.314,71.873,75.965,80.000,82.914,0.058,-0.799,64.720,86.702
Correntina,RH,1961-1990,2,30,75.286,75.816,5.840,7.758,3.351,66.687,74.118,75.816,77.469,82.644,-0.772,0.954,60.756,85.758
Correntina,RH,1961-1990,3,30,75.108,75.609,4.376,5.826,4.756,70.877,73.371,75.609,78.127,80.157,-1.188,2.056,62.013,81.661
Correntina,RH,1961-1990,4,30,73.355,73.904,4.277,5.830,5.453,68.294,70.548,73.904,76.001,79.163,-0.614,0.137,62.914,79.778
Correntina,RH,1961-1990,5,30,67.488,67.082,4.053,6.005,4.638,63.024,64.857,67.082,69.495,71.805,0.605,1.035,59.309,78.677
Correntina,RH,1961-1990,6,30,62.279,61.831,4.279,6.871,4.265,58.798,60.519,61.831,64.783,67.526,-0.221,1.513,50.682,71.693
Correntina,RH,1961-1990,7,30,57.410,58.014,3.954,6.887,5.624,52.183,55.124,58.014,60.748,61.855,-0.361,-0.195,48.388,65.481
Correntina,RH,1961-1990,8,30,50.785,50.762,4.484,8.829,5.087,45.869,48.692,50.762,53.779,56.428,-0.413,0.110,40.729,58.279
Correntina,RH,1961-1990,9,30,50.118,51.063,3.913,7.807,4.944,43.382,47.651,51.063,52.596,54.639,-0.517,-0.627,42.756,56.838
Correntina,RH,1961-1990,10,30,61.169,61.697,7.046,11.518,10.192,50.644,57.388,61.697,67.580,69.458,-0.501,-0.551,46.622,70.421
Correntina,RH,1961-1990,11,30,71.386,73.635,7.315,10.247,9.439,63.311,66.735,73.635,76.174,79.266,-1.041,0.884,51.312,81.562
Correntina,RH,1961-1990,12,30,75.892,75.712,5.096,6.715,7.102,70.946,72.010,75.712,79.112,82.334,0.013,1.040,62.598,88.609
Correntina,RH,1981-2010,1,30,74.217,73.755,6.358,8.567,10.615,67.900,68.424,73.755,79.038,81.703,0.119,-1.081,62.434,86.702
Correntina,RH,1981-2010,2,30,72.689,73.019,6.121,8.421,8.532,63.442,68.272,73.019,76.804,79.990,-0.238,-0.644,60.756,83.967
Correntina,RH,1981-2010,3,30,75.156,75.680,4.913,6.537,4.982,67.196,73.346,75.680,78.328,80.237,-1.006,0.801,62.078,82.232
Correntina,RH,1981-2010,4,30,71.233,72.572,5.912,8.300,7.007,63.280,68.501,72.572,75.508,77.481,-0.903,0.869,54.226,79.961
Correntina,RH,1981-2010,5,30,64.563,65.361,4.884,7.564,6.535,57.972,60.871,65.361,67.407,70.186,-0.355,-0.462,53.874,73.978
Correntina,RH,1981-2010,6,30,59.735,60.611,4.561,7.635,6.069,53.666,56.158,60.611,62.227,64.756,-0.054,-0.106,50.721,70.014
Correntina,RH,1981-2010,7,30,55.230,55.176,3.631,6.574,4.587,50.460,52.982,55.176,57.569,60.520,-0.136,-0.544,48.222,61.164
Correntina,RH,1981-2010,8,30,49.343,48.762,3.688,7.475,4.890,44.996,46.984,48.762,51.874,54.498,0.369,-0.459,42.583,56.795
Correntina,RH,1981-2010,9,30,47.412,47.382,5.537,11.679,7.522,39.872,43.518,47.382,51.040,54.394,0.017,-0.857,37.979,57.729
Correntina,RH,1981-2010,10,30,54.663,55.479,8.280,15.148,10.052,45.634,49.248,55.479,59.300,63.234,-0.387,-0.003,36.665,70.040
Correntina,RH,1981-2010,11,30,68.028,67.638,7.815,11.488,10.551,59.469,63.032,67.638,73.582,77.002,-0.394,-0.292,48.439,80.905
Correntina,RH,1981-2010,12,30,74.085,72.828,6.090,8.221,7.753,68.095,70.333,72.828,78.086,81.416,0.357,0.026,62.598,88.609
Correntina,RH,1991-2020,1,30,72.341,72.479,6.524,9.018,9.980,63.166,68.320,72.479,78.299,79.940,-0.142,-0.897,60.198,84.392
Correntina,RH,1991-2020,2,30,72.903,72.886,5.160,7.077,8.331,65.860,68.669,72.886,77.000,78.429,0.066,-0.518,62.950,83.967
Correntina,RH,1991-2020,3,30,74.007,74.803,5.687,7.685,7.873,66.110,70.203,74.803,78.076,81.382,-0.350,-0.746,62.078,83.122
Correntina,RH,1991-2020,4,30,70.900,72.264,6.766,9.542,8.897,62.053,67.041,72.264,75.939,77.836,-0.717,-0.206,54.226,79.973
Correntina,RH,1991-2020,5,30,64.274,63.926,5.708,8.880,9.555,57.355,59.464,63.926,69.019,70.609,0.177,-0.620,53.874,76.657
Correntina,RH,1991-2020,6,30,59.060,59.666,4.924,8.337,6.555,51.926,55.423,59.666,61.978,64.756,0.187,-0.267,50.721,70.643
Correntina,RH,1991-2020,7,30,54.118,54.439,3.747,6.924,5.090,49.253,51.473,54.439,56.563,58.274,-0.156,0.040,45.618,62.267
Correntina,RH,1991-2020,8,30,48.029,48.012,3.406,7.091,3.505,44.436,45.735,48.012,49.240,52.859,0.634,0.304,42.469,56.159
Correntina,RH,1991-2020,9,30,44.851,44.665,5.574,12.429,7.445,38.109,40.013,44.665,47.458,53.566,0.662,-0.073,37.035,57.729
Correntina,RH,1991-2020,10,30,50.707,51.060,7.728,15.241,8.735,40.046,46.428,51.060,55.162,59.608,-0.190,-0.522,36.665,65.761
Correntina,RH,1991-2020,11,30,67.689,67.408,7.972,11.777,10.393,58.496,63.032,67.408,73.425,77.002,-0.506,-0.249,48.439,80.354
Correntina,RH,1991-2020,12,30,72.149,72.828,6.723,9.319,8.384,63.648,68.336,72.828,76.720,78.815,-0.750,1.571,52.159,85.102
Correntina,Rs,1961-1990,1,30,20.531,21.419,2.977,14.498,4.262,15.853,18.511,21.419,22.773,23.602,-0.566,-0.815,14.269,24.834
Correntina,Rs,1961-1990,2,30,20.852,20.838,2.148,10.299,2.251,17.857,20.011,20.838,22.262,23.380,-0.814,0.687,15.500,24.476
Correntina,Rs,1961-1990,3,30,20.127,20.009,1.761,8.747,2.342,17.968,18.973,20.009,21.316,22.257,-0.026,-0.313,16.619,23.516
Correntina,Rs,1961-1990,4,30,18.926,18.880,1.276,6.742,2.155,17.094,17.914,18.880,20.069,20.432,-0.004,-1.271,16.856,20.988
Correntina,Rs,1961-1990,5,30,17.983,17.896,0.908,5.052,1.031,16.841,17.409,17.896,18.440,19.203,-0.019,-0.389,16.178,19.680
Correntina,Rs,1961-1990,6,30,17.161,17.152,0.774,4.509,1.042,16.293,16.600,17.152,17.642,18.153,0.057,-0.208,15.630,18.871
Correntina,Rs,1961-1990,7,30,18.063,18.180,0.764,4.228,0.833,17.074,17.748,18.180,18.580,18.822,-1.073,2.339,15.622,19.356
Correntina,Rs,1961-1990,8,30,20.372,20.570,0.887,4.353,1.271,19.066,19.805,20.570,21.075,21.549,-0.400,-0.836,18.657,21.636
Correntina,Rs,1961-1990,9,30,20.658,20.742,1.401,6.784,1.913,18.624,19.733,20.742,21.646,22.553,-0.059,-0.896,18.301,23.060
Correntina,Rs,1961-1990,10,30,19.915,19.944,1.634,8.207,2.212,17.924,18.786,19.944,20.998,22.062,0.007,-0.246,16.558,23.221
Correntina,Rs,1961-1990,11,30,19.427,19.440,1.948,10.029,2.230,16.786,18.152,19.440,20.382,22.027,0.294,-0.371,16.065,23.437
Correntina,Rs,1961-1990,12,30,19.098,19.242,2.229,11.671,2.192,16.017,18.002,19.242,20.195,22.281,-0.626,1.003,12.753,22.751
Correntina,Rs,1981-2010,1,30,21.056,21.309,2.938,13.953,3.556,16.828,19.709,21.309,23.265,24.151,-0.690,-0.113,14.269,25.405
Correntina,Rs,1981-2010,2,30,21.681,21.803,2.038,9.400,3.091,19.446,20.233,21.803,23.323,23.801,-0.598,0.832,15.798,25.312
Correntina,Rs,1981-2010,3,30,20.221,20.156,1.803,8.918,2.205,18.108,19.074,20.156,21.279,22.513,0.196,-0.041,16.528,24.115
Correntina,Rs,1981-2010,4,30,19.755,20.149,1.339,6.780,1.439,18.101,19.109,20.149,20.547,21.403,-1.028,1.219,16.045,21.501
Correntina,Rs,1981-2010,5,30,18.354,18.329,0.889,4.841,1.285,17.423,17.698,18.329,18.983,19.429,-0.338,0.350,16.057,20.171
Correntina,Rs,1981-2010,6,30,17.706,17.764,0.687,3.881,0.903,17.002,17.229,17.764,18.132,18.461,-0.714,1.268,15.714,18.934
Correntina,Rs,1981-2010,7,30,18.549,18.634,0.566,3.054,0.623,17.700,18.311,18.634,18.933,19.108,-0.670,0.665,17.075,19.690
Correntina,Rs,1981-2010,8,30,20.782,21.056,0.985,4.742,1.556,19.263,20.031,21.056,21.587,21.803,-0.528,-1.011,18.844,22.082
Correntina,Rs,1981-2010,9,30,21.682,21.679,1.592,7.340,1.522,19.638,21.147,21.679,22.669,23.638,-0.511,-0.178,18.144,24.176
Correntina,Rs,1981-2010,10,30,21.265,21.350,2.031,9.553,2.906,19.117,19.809,21.350,22.715,24.185,-0.078,-0.433,16.868,24.905
Correntina,Rs,1981-2010,11,30,19.747,19.484,2.240,11.343,3.681,16.993,18.115,19.484,21.796,22.591,0.244,-1.171,16.437,23.977
Correntina,Rs,1981-2010,12,30,19.562,20.096,2.109,10.784,1.909,16.968,18.931,20.096,20.841,21.398,-1.409,2.759,12.753,22.891
Correntina,Rs,1991-2020,1,30,21.828,21.831,2.770,12.689,3.779,18.476,20.110,21.831,23.888,25.310,-0.472,-0.222,15.099,26.055
Correntina,Rs,1991-2020,2,30,21.865,21.873,2.189,10.009,2.791,19.808,20.456,21.873,23.246,24.340,-0.179,1.191,15.798,26.620
Correntina,Rs,1991-2020,3,30,20.722,20.778,1.758,8.484,2.416,18.789,19.329,20.778,21.745,23.086,-0.139,-0.084,16.528,24.115
Correntina,Rs,1991-2020,4,30,20.037,20.299,1.525,7.611,2.043,18.106,19.339,20.299,21.383,21.512,-0.955,0.512,16.045,22.113
Correntina,Rs,1991-2020,5,30,18.376,18.425,0.868,4.723,1.051,17.249,17.894,18.425,18.945,19.310,-0.532,0.697,16.057,20.171
Correntina,Rs,1991-2020,6,30,17.820,17.850,0.728,4.088,0.699,17.002,17.554,17.850,18.253,18.646,-1.059,1.571,15.714,18.934
Correntina,Rs,1991-2020,7,30,18.785,18.862,0.585,3.117,0.692,18.038,18.459,18.862,19.151,19.533,-0.403,-0.111,17.516,19.773
Correntina,Rs,1991-2020,8,30,21.070,21.398,0.952,4.518,0.928,19.297,20.839,21.398,21.767,22.021,-1.094,0.097,18.844,22.082
Correntina,Rs,1991-2020,9,30,22.458,22.637,1.448,6.448,1.900,21.039,21.690,22.637,23.590,24.110,-1.070,1.493,18.144,24.312
Correntina,Rs,1991-2020,10,30,22.245,22.477,1.881,8.458,2.489,19.788,21.030,22.477,23.519,24.483,-0.346,-0.807,18.255,25.203
Correntina,Rs,1991-2020,11,30,20.155,20.364,2.369,11.755,3.875,16.993,18.225,20.364,22.100,23.157,-0.150,-0.957,15.463,23.977
Correntina,Rs,1991-2020,12,30,20.877,20.737,2.467,11.816,2.563,17.823,19.493,20.737,22.056,24.292,0.297,0.745,15.265,27.095
Correntina,u2,1961-1990,1,30,1.116,1.099,0.172,15.376,0.230,0.971,0.998,1.099,1.227,1.341,0.155,-0.064,0.772,1.480
Correntina,u2,1961-1990,2,30,1.200,1.182,0.211,17.599,0.204,0.979,1.088,1.182,1.292,1.402,1.316,4.510,0.807,1.949
Correntina,u2,1961-1990,3,30,1.168,1.159,0.228,19.498,0.329,0.858,0.975,1.159,1.304,1.467,-0.190,-0.804,0.693,1.520
Correntina,u2,1961-1990,4,30,1.202,1.212,0.225,18.753,0.292,0.941,1.037,1.212,1.330,1.513,0.285,-0.152,0.750,1.689
Correntina,u2,1961-1990,5,30,1.326,1.302,0.249,18.811,0.317,1.007,1.164,1.302,1.481,1.684,0.304,-0.484,0.911,1.881
Correntina,u2,1961-1990,6,30,1.465,1.391,0.290,19.761,0.268,1.181,1.317,1.391,1.585,1.803,0.562,1.307,0.808,2.262
Correntina,u2,1961-1990,7,30,1.598,1.566,0.280,17.519,0.471,1.299,1.373,1.566,1.844,1.943,0.263,-0.760,1.072,2.168
Correntina,u2,1961-1990,8,30,1.677,1.631,0.262,15.649,0.188,1.408,1.566,1.631,1.754,1.993,1.303,2.677,1.301,2.518
Correntina,u2,1961-1990,9,30,1.677,1.600,0.331,19.717,0.467,1.347,1.427,1.600,1.894,2.045,0.604,0.723,1.002,2.581
Correntina,u2,1961-1990,10,30,1.391,1.384,0.254,18.263,0.261,1.131,1.236,1.384,1.496,1.636,1.236,3.313,0.979,2.246
Correntina,u2,1961-1990,11,30,1.166,1.176,0.192,16.491,0.243,0.971,1.046,1.176,1.288,1.385,-0.300,0.516,0.666,1.571
Correntina,u2,1961-1990,12,30,1.083,1.107,0.154,14.233,0.192,0.820,1.006,1.107,1.198,1.285,-0.467,0.008,0.735,1.335
Correntina,u2,1981-2010,1,30,1.029,1.029,0.133,12.899,0.147,0.868,0.954,1.029,1.101,1.158,0.103,0.473,0.772,1.349
Correntina,u2,1981-2010,2,30,1.070,1.049,0.179,16.740,0.231,0.875,0.947,1.049,1.178,1.323,0.424,-0.508,0.776,1.461
Correntina,u2,1981-2010,3,30,1.000,0.975,0.157,15.726,0.242,0.823,0.886,0.975,1.128,1.194,0.403,-0.268,0.693,1.359
Correntina,u2,1981-2010,4,30,1.041,1.028,0.175,16.783,0.254,0.818,0.906,1.028,1.160,1.288,0.329,-0.487,0.732,1.427
Correntina,u2,1981-2010,5,30,1.129,1.171,0.162,14.323,0.251,0.921,1.011,1.171,1.262,1.318,-0.215,-1.078,0.810,1.412
Correntina,u2,1981-2010,6,30,1.256,1.306,0.176,14.018,0.180,1.078,1.174,1.306,1.354,1.439,-0.691,0.728,0.808,1.578
